timestamp,open,high,low,close,volume
2025-07-10 02:30,3322.225,3323.098,3321.948,3322.748,5
2025-07-10 02:35,3322.655,3322.748,3321.308,3321.308,5
2025-07-10 02:40,3321.308,3321.308,3319.045,3319.255,5
2025-07-10 02:45,3319.255,3319.428,3318.298,3319.015,5
2025-07-10 02:50,3319.045,3319.745,3318.345,3319.565,5
2025-07-10 02:55,3319.565,3320.165,3317.998,3318.898,5
2025-07-10 03:00,3318.898,3319.898,3318.695,3318.948,5
2025-07-10 03:05,3318.875,3319.048,3317.895,3318.475,5
2025-07-10 03:10,3318.515,3318.835,3317.828,3317.995,5
2025-07-10 03:15,3318.025,3318.725,3316.475,3318.725,5
2025-07-10 03:20,3318.745,3319.448,3318.348,3318.398,5
2025-07-10 03:25,3318.325,3318.915,3316.795,3317.545,5
2025-07-10 03:30,3317.525,3317.715,3316.758,3317.515,5
2025-07-10 03:35,3317.515,3318.198,3316.758,3317.898,5
2025-07-10 03:40,3317.898,3319.948,3317.665,3319.548,5
2025-07-10 03:45,3319.565,3319.815,3317.538,3317.775,5
2025-07-10 03:50,3317.745,3318.045,3316.628,3316.875,5
2025-07-10 03:55,3316.835,3317.065,3315.338,3315.545,5
2025-07-10 04:00,3315.539,3315.655,3314.795,3314.905,5
2025-07-10 04:05,3314.825,3316.575,3314.655,3315.795,5
2025-07-10 04:10,3315.795,3316.298,3315.478,3316.298,5
2025-07-10 04:15,3316.305,3316.415,3315.478,3315.798,5
2025-07-10 04:20,3315.698,3316.605,3315.478,3316.045,5
2025-07-10 04:25,3316.085,3317.355,3315.895,3315.978,5
2025-07-10 04:30,3315.978,3316.595,3315.725,3315.995,5
2025-07-10 04:35,3315.985,3317.395,3315.875,3317.145,5
2025-07-10 04:40,3317.185,3318.445,3316.835,3318.265,5
2025-07-10 04:45,3318.295,3320.098,3318.235,3319.505,5
2025-07-10 04:50,3319.475,3321.875,3319.365,3321.675,5
2025-07-10 04:55,3321.715,3322.295,3321.065,3322.078,5
2025-07-10 05:00,3322.055,3323.235,3321.948,3322.715,5
2025-07-10 05:05,3322.698,3323.478,3322.358,3323.455,5
2025-07-10 05:10,3323.435,3324.065,3322.915,3323.865,5
2025-07-10 05:15,3324.015,3324.515,3323.715,3323.875,5
2025-07-10 05:20,3323.875,3324.848,3322.478,3322.478,5
2025-07-10 05:25,3322.478,3323.575,3322.478,3322.728,5
2025-07-10 05:30,3322.585,3323.855,3321.295,3322.478,5
2025-07-10 05:35,3322.245,3322.648,3320.498,3321.148,5
2025-07-10 05:40,3321.148,3323.055,3320.878,3322.875,5
2025-07-10 05:45,3323.025,3323.575,3321.855,3322.625,5
2025-07-10 05:50,3322.655,3323.385,3320.685,3320.725,5
2025-07-10 05:55,3320.725,3321.315,3320.598,3320.945,5
2025-07-10 06:00,3320.925,3322.435,3320.745,3321.445,5
2025-07-10 06:05,3321.445,3323.598,3321.248,3322.405,5
2025-07-10 06:10,3322.585,3325.165,3322.215,3324.645,5
2025-07-10 06:15,3324.645,3326.365,3324.475,3326.275,5
2025-07-10 06:20,3326.255,3328.165,3323.748,3324.435,5
2025-07-10 06:25,3324.495,3325.695,3324.365,3324.605,5
2025-07-10 06:30,3324.475,3325.775,3324.475,3324.675,5
2025-07-10 06:35,3324.715,3325.175,3324.445,3324.625,5
2025-07-10 06:40,3324.645,3324.765,3323.625,3323.785,5
2025-07-10 06:45,3323.765,3324.445,3323.485,3323.985,5
2025-07-10 06:50,3324.005,3324.575,3323.915,3324.415,5
2025-07-10 06:55,3324.395,3325.255,3324.035,3325.085,5
2025-07-10 07:00,3325.115,3328.048,3325.065,3326.848,5
2025-07-10 07:05,3326.859,3329.285,3326.725,3328.399,5
2025-07-10 07:10,3328.379,3328.635,3326.425,3326.425,5
2025-07-10 07:15,3326.405,3327.845,3325.545,3326.548,5
2025-07-10 07:20,3326.555,3327.265,3325.748,3325.915,5
2025-07-10 07:25,3325.935,3327.035,3325.725,3327.005,5
2025-07-10 07:30,3326.959,3327.725,3325.499,3325.979,5
2025-07-10 07:35,3325.929,3325.929,3323.695,3324.448,5
2025-07-10 07:40,3324.475,3324.475,3322.448,3322.605,5
2025-07-10 07:45,3322.575,3323.025,3320.309,3321.019,5
2025-07-10 07:50,3321.029,3321.115,3319.898,3320.165,5
2025-07-10 07:55,3320.195,3321.275,3319.698,3320.898,5
2025-07-10 08:00,3320.898,3321.605,3319.705,3320.185,5
2025-07-10 08:05,3320.205,3322.115,3320.155,3320.905,5
2025-07-10 08:10,3320.875,3321.795,3320.315,3321.115,5
2025-07-10 08:15,3321.105,3321.798,3320.255,3320.535,5
2025-07-10 08:20,3320.515,3320.995,3319.955,3320.585,5
2025-07-10 08:25,3320.545,3321.815,3320.355,3321.725,5
2025-07-10 08:30,3321.755,3322.275,3321.075,3322.245,5
2025-07-10 08:35,3322.245,3324.489,3321.735,3324.319,5
2025-07-10 08:40,3324.319,3325.505,3323.835,3325.345,5
2025-07-10 08:45,3325.385,3328.415,3325.175,3328.095,5
2025-07-10 08:50,3328.045,3329.645,3327.465,3328.875,5
2025-07-10 08:55,3328.835,3329.975,3328.385,3328.495,5
2025-07-10 09:00,3328.495,3330.085,3328.475,3329.448,5
2025-07-10 09:05,3329.448,3330.015,3328.165,3328.285,5
2025-07-10 09:10,3328.325,3329.045,3327.195,3327.885,5
2025-07-10 09:15,3327.855,3328.775,3327.535,3328.725,5
2025-07-10 09:20,3328.955,3329.525,3328.525,3329.215,5
2025-07-10 09:25,3329.195,3329.205,3326.128,3326.265,5
2025-07-10 09:30,3326.255,3326.895,3325.289,3325.385,5
2025-07-10 09:35,3325.445,3325.719,3323.448,3323.695,5
2025-07-10 09:40,3323.665,3325.955,3323.065,3324.848,5
2025-07-10 09:45,3324.848,3325.448,3324.385,3325.048,5
2025-07-10 09:50,3325.148,3326.048,3324.205,3325.645,5
2025-07-10 09:55,3325.645,3326.485,3325.198,3326.285,5
2025-07-10 10:00,3326.305,3326.675,3325.135,3325.355,5
2025-07-10 10:05,3325.405,3325.815,3323.975,3324.115,5
2025-07-10 10:10,3324.115,3324.155,3322.385,3323.729,5
2025-07-10 10:15,3323.729,3323.948,3322.548,3323.785,5
2025-07-10 10:20,3323.755,3323.755,3321.995,3322.975,5
2025-07-10 10:25,3322.969,3325.275,3322.945,3325.125,5
2025-07-10 10:30,3325.139,3326.285,3325.035,3325.848,5
2025-07-10 10:35,3325.869,3326.948,3323.599,3324.769,5
2025-07-10 10:40,3324.759,3327.119,3324.748,3326.398,5
2025-07-10 10:45,3326.609,3327.298,3325.745,3326.255,5
2025-07-10 10:50,3326.288,3328.565,3326.288,3327.285,5
2025-07-10 10:55,3327.278,3327.335,3324.965,3325.065,5
2025-07-10 11:00,3325.095,3329.098,3325.095,3326.498,5
2025-07-10 11:05,3326.705,3328.135,3326.618,3327.705,5
2025-07-10 11:10,3327.768,3329.185,3327.745,3328.425,5
2025-07-10 11:15,3328.585,3330.055,3328.375,3328.998,5
2025-07-10 11:20,3328.985,3328.985,3327.385,3327.885,5
2025-07-10 11:25,3327.855,3328.675,3327.235,3328.145,5
2025-07-10 11:30,3328.145,3328.935,3326.645,3327.695,5
2025-07-10 11:35,3327.675,3327.875,3324.965,3325.905,5
2025-07-10 11:40,3325.905,3325.935,3323.795,3325.545,5
2025-07-10 11:45,3325.525,3325.905,3323.985,3324.085,5
2025-07-10 11:50,3324.125,3324.125,3320.248,3321.275,5
2025-07-10 11:55,3321.275,3321.548,3318.085,3320.255,5
2025-07-10 12:00,3320.285,3320.305,3317.998,3318.175,5
2025-07-10 12:05,3318.195,3319.348,3317.765,3319.348,5
2025-07-10 12:10,3319.325,3320.248,3318.648,3318.998,5
2025-07-10 12:15,3319.098,3320.298,3318.798,3319.398,5
2025-07-10 12:20,3319.695,3321.785,3317.658,3321.465,5
2025-07-10 12:25,3321.465,3321.465,3319.445,3319.965,5
2025-07-10 12:30,3319.945,3321.505,3317.975,3321.125,5
2025-07-10 12:35,3321.115,3323.275,3321.105,3323.235,5
2025-07-10 12:40,3323.235,3323.835,3321.148,3322.655,5
2025-07-10 12:45,3322.715,3324.205,3321.555,3323.175,5
2025-07-10 12:50,3323.175,3325.185,3322.235,3324.415,5
2025-07-10 12:55,3324.305,3325.925,3322.775,3323.475,5
2025-07-10 13:00,3323.475,3329.248,3323.448,3326.855,5
2025-07-10 13:05,3326.935,3327.455,3324.925,3325.895,5
2025-07-10 13:10,3326.048,3328.298,3324.748,3327.195,5
2025-07-10 13:15,3327.175,3329.165,3326.145,3326.165,5
2025-07-10 13:20,3326.135,3326.135,3322.195,3324.715,5
2025-07-10 13:25,3324.685,3325.298,3323.898,3324.005,5
2025-07-10 13:30,3324.035,3325.085,3321.709,3324.595,5
2025-07-10 13:35,3324.575,3327.498,3323.955,3327.398,5
2025-07-10 13:40,3327.398,3328.115,3320.805,3320.848,5
2025-07-10 13:45,3320.765,3321.148,3315.795,3319.395,5
2025-07-10 13:50,3319.448,3319.448,3314.898,3316.998,5
2025-07-10 13:55,3317.005,3317.548,3311.675,3312.598,5
2025-07-10 14:00,3312.455,3314.265,3309.905,3314.145,5
2025-07-10 14:05,3314.165,3315.995,3312.955,3315.348,5
2025-07-10 14:10,3315.348,3319.305,3314.805,3318.795,5
2025-07-10 14:15,3318.815,3321.395,3317.648,3318.955,5
2025-07-10 14:20,3318.915,3319.285,3316.348,3316.905,5
2025-07-10 14:25,3316.965,3316.985,3312.985,3313.048,5
2025-07-10 14:30,3313.345,3315.885,3312.628,3315.305,5
2025-07-10 14:35,3315.278,3315.845,3314.778,3314.895,5
2025-07-10 14:40,3314.925,3317.455,3313.955,3315.365,5
2025-07-10 14:45,3315.365,3318.615,3314.965,3318.585,5
2025-07-10 14:50,3318.575,3318.575,3316.145,3316.315,5
2025-07-10 14:55,3316.225,3316.335,3314.125,3314.815,5
2025-07-10 15:00,3314.805,3317.405,3314.485,3317.345,5
2025-07-10 15:05,3317.325,3318.105,3317.089,3317.645,5
2025-07-10 15:10,3317.675,3318.305,3317.215,3317.719,5
2025-07-10 15:15,3317.739,3319.499,3317.598,3318.295,5
2025-07-10 15:20,3318.348,3320.749,3318.255,3320.515,5
2025-07-10 15:25,3320.415,3321.395,3319.995,3320.725,5
2025-07-10 15:30,3320.705,3321.125,3319.629,3319.785,5
2025-07-10 15:35,3319.755,3320.698,3318.565,3320.405,5
2025-07-10 15:40,3320.305,3320.475,3319.135,3319.275,5
2025-07-10 15:45,3319.295,3319.798,3318.405,3319.298,5
2025-07-10 15:50,3319.325,3320.755,3318.955,3320.125,5
2025-07-10 15:55,3320.175,3320.615,3319.125,3319.455,5
2025-07-10 16:00,3319.495,3319.525,3318.015,3318.935,5
2025-07-10 16:05,3318.985,3319.815,3318.325,3318.365,5
2025-07-10 16:10,3318.365,3319.055,3317.995,3318.305,5
2025-07-10 16:15,3318.325,3318.468,3317.305,3317.745,5
2025-07-10 16:20,3317.705,3318.145,3316.425,3317.095,5
2025-07-10 16:25,3317.115,3317.795,3316.075,3316.155,5
2025-07-10 16:30,3316.145,3316.145,3313.825,3314.755,5
2025-07-10 16:35,3314.755,3314.935,3313.485,3314.025,5
2025-07-10 16:40,3314.015,3314.465,3311.975,3312.845,5
2025-07-10 16:45,3312.845,3314.225,3312.515,3314.145,5
2025-07-10 16:50,3314.115,3314.635,3313.285,3314.065,5
2025-07-10 16:55,3314.048,3315.105,3313.948,3314.965,5
2025-07-10 17:00,3314.865,3316.015,3314.535,3315.925,5
2025-07-10 17:05,3315.925,3317.385,3315.915,3317.335,5
2025-07-10 17:10,3317.295,3318.345,3316.365,3316.465,5
2025-07-10 17:15,3316.465,3317.885,3316.305,3317.885,5
2025-07-10 17:20,3317.825,3318.455,3317.348,3317.485,5
2025-07-10 17:25,3317.548,3317.755,3316.345,3316.715,5
2025-07-10 17:30,3316.765,3318.195,3316.765,3317.175,5
2025-07-10 17:35,3317.185,3317.545,3316.755,3317.535,5
2025-07-10 17:40,3317.545,3318.475,3317.025,3317.155,5
2025-07-10 17:45,3317.115,3317.845,3317.005,3317.625,5
2025-07-10 17:50,3317.645,3317.865,3316.525,3316.675,5
2025-07-10 17:55,3316.675,3317.525,3316.385,3317.325,5
2025-07-10 18:00,3317.315,3319.155,3317.185,3318.485,5
2025-07-10 18:05,3318.525,3318.565,3317.248,3317.385,5
2025-07-10 18:10,3317.385,3318.048,3317.248,3317.548,5
2025-07-10 18:15,3317.475,3317.748,3316.298,3317.125,5
2025-07-10 18:20,3317.125,3317.395,3316.205,3316.815,5
2025-07-10 18:25,3316.815,3318.035,3316.755,3317.865,5
2025-07-10 18:30,3317.865,3317.865,3316.405,3316.905,5
2025-07-10 18:35,3316.875,3317.465,3316.815,3317.245,5
2025-07-10 18:40,3317.235,3318.335,3317.235,3318.035,5
2025-07-10 18:45,3317.995,3320.055,3317.925,3319.925,5
2025-07-10 18:50,3319.965,3321.185,3319.565,3321.085,5
2025-07-10 18:55,3321.055,3321.705,3321.055,3321.335,5
2025-07-10 19:00,3321.385,3323.175,3321.265,3322.375,5
2025-07-10 19:05,3322.355,3323.925,3322.305,3323.855,5
2025-07-10 19:10,3323.835,3324.715,3323.685,3324.385,5
2025-07-10 19:15,3324.415,3324.945,3324.315,3324.605,5
2025-07-10 19:20,3324.575,3325.795,3324.505,3325.455,5
2025-07-10 19:25,3325.475,3325.715,3323.975,3324.055,5
2025-07-10 19:30,3324.035,3324.375,3323.048,3323.855,5
2025-07-10 19:35,3323.855,3324.405,3323.105,3323.525,5
2025-07-10 19:40,3323.525,3323.905,3322.848,3323.248,5
2025-07-10 19:45,3323.248,3324.355,3322.875,3324.225,5
2025-07-10 19:50,3324.225,3325.095,3324.085,3324.345,5
2025-07-10 19:55,3324.295,3325.365,3324.229,3324.725,5
2025-07-10 20:00,3324.719,3325.175,3323.975,3324.655,5
2025-07-10 20:05,3324.639,3324.695,3323.848,3324.335,5
2025-07-10 20:10,3324.329,3325.005,3323.695,3324.125,5
2025-07-10 20:15,3324.045,3324.235,3323.175,3323.685,5
2025-07-10 20:20,3323.685,3324.375,3323.535,3323.565,5
2025-07-10 20:25,3323.625,3324.135,3323.365,3324.115,5
2025-07-10 20:30,3324.149,3324.265,3323.505,3324.205,5
2025-07-10 20:35,3324.205,3324.425,3323.435,3324.275,5
2025-07-10 20:40,3324.295,3324.515,3323.695,3323.885,5
2025-07-10 20:45,3323.845,3324.325,3323.285,3324.305,5
2025-07-10 20:50,3324.325,3324.325,3323.565,3323.695,5
2025-07-10 20:55,3323.765,3324.355,3323.505,3323.505,5
2025-07-10 22:00,3322.935,3326.065,3322.935,3325.498,5
2025-07-10 22:05,3325.598,3326.148,3325.085,3325.698,5
2025-07-10 22:10,3325.695,3326.198,3324.855,3325.045,5
2025-07-10 22:15,3325.035,3325.035,3323.165,3323.195,5
2025-07-10 22:20,3323.145,3324.395,3323.095,3324.305,5
2025-07-10 22:25,3324.285,3325.798,3324.065,3325.298,5
2025-07-10 22:30,3325.398,3325.448,3324.035,3324.048,5
2025-07-10 22:35,3324.048,3325.098,3323.515,3324.548,5
2025-07-10 22:40,3324.548,3325.248,3323.855,3324.305,5
2025-07-10 22:45,3324.398,3324.398,3323.225,3323.775,5
2025-07-10 22:50,3323.798,3323.998,3321.585,3321.645,5
2025-07-10 22:55,3321.615,3323.955,3321.615,3322.898,5
2025-07-10 23:00,3322.305,3323.598,3322.305,3323.348,5
2025-07-10 23:05,3323.248,3324.048,3323.248,3323.548,5
2025-07-10 23:10,3323.648,3324.415,3323.005,3323.755,5
2025-07-10 23:15,3323.785,3323.825,3323.035,3323.405,5
2025-07-10 23:20,3323.355,3323.905,3323.185,3323.865,5
2025-07-10 23:25,3323.865,3324.845,3323.855,3324.385,5
2025-07-10 23:30,3324.415,3325.135,3324.265,3324.925,5
2025-07-10 23:35,3324.945,3325.165,3324.735,3324.785,5
2025-07-10 23:40,3324.755,3326.125,3324.755,3325.855,5
2025-07-10 23:45,3325.855,3326.195,3325.155,3326.105,5
2025-07-10 23:50,3326.055,3326.115,3322.935,3324.755,5
2025-07-10 23:55,3324.805,3325.275,3323.065,3323.555,5
2025-07-11 00:00,3323.505,3326.375,3323.345,3326.245,5
2025-07-11 00:05,3326.265,3326.475,3324.645,3325.555,5
2025-07-11 00:10,3325.575,3327.295,3325.445,3326.385,5
2025-07-11 00:15,3326.395,3327.015,3325.265,3325.565,5
2025-07-11 00:20,3325.545,3327.245,3324.865,3326.935,5
2025-07-11 00:25,3327.005,3327.935,3326.925,3327.385,5
2025-07-11 00:30,3327.375,3335.538,3327.105,3332.198,5
2025-07-11 00:35,3332.625,3335.605,3331.645,3335.305,5
2025-07-11 00:40,3335.325,3335.775,3333.445,3335.705,5
2025-07-11 00:45,3335.745,3335.975,3332.748,3333.898,5
2025-07-11 00:50,3333.898,3333.898,3331.898,3331.898,5
2025-07-11 00:55,3331.898,3333.448,3329.155,3329.858,5
2025-07-11 01:00,3329.858,3331.305,3326.655,3327.685,5
2025-07-11 01:05,3327.655,3329.935,3326.395,3326.935,5
2025-07-11 01:10,3326.955,3327.348,3324.898,3326.155,5
2025-07-11 01:15,3326.205,3327.795,3325.245,3325.865,5
2025-07-11 01:20,3325.825,3326.305,3325.505,3325.725,5
2025-07-11 01:25,3325.725,3328.398,3325.315,3328.148,5
2025-07-11 01:30,3328.155,3330.115,3328.155,3329.605,5
2025-07-11 01:35,3329.605,3330.448,3329.265,3329.615,5
2025-07-11 01:40,3329.598,3331.065,3329.595,3330.725,5
2025-07-11 01:45,3330.765,3331.015,3330.525,3330.655,5
2025-07-11 01:50,3330.625,3330.665,3328.525,3328.948,5
2025-07-11 01:55,3328.955,3329.475,3328.525,3329.335,5
2025-07-11 02:00,3329.385,3329.855,3327.035,3327.128,5
2025-07-11 02:05,3326.975,3329.455,3326.975,3329.215,5
2025-07-11 02:10,3329.215,3330.745,3328.875,3330.655,5
2025-07-11 02:15,3330.655,3332.445,3330.295,3330.845,5
2025-07-11 02:20,3330.905,3331.145,3330.605,3330.895,5
2025-07-11 02:25,3330.895,3332.398,3329.235,3330.798,5
2025-07-11 02:30,3330.798,3331.348,3329.848,3330.115,5
2025-07-11 02:35,3330.135,3332.125,3330.098,3331.495,5
2025-07-11 02:40,3331.475,3333.595,3331.475,3333.525,5
2025-07-11 02:45,3333.525,3334.325,3332.495,3333.448,5
2025-07-11 02:50,3333.385,3334.745,3333.348,3334.055,5
2025-07-11 02:55,3334.025,3334.545,3332.145,3332.235,5
2025-07-11 03:00,3332.215,3333.675,3331.865,3333.195,5
2025-07-11 03:05,3333.205,3335.015,3333.095,3334.578,5
2025-07-11 03:10,3334.595,3335.305,3334.568,3334.798,5
2025-07-11 03:15,3334.798,3335.725,3334.598,3335.525,5
2025-07-11 03:20,3335.505,3335.898,3334.895,3335.805,5
2025-07-11 03:25,3335.715,3335.798,3334.945,3335.678,5
2025-07-11 03:30,3335.678,3335.688,3333.695,3334.195,5
2025-07-11 03:35,3334.215,3334.215,3332.538,3333.315,5
2025-07-11 03:40,3333.305,3335.165,3333.305,3335.085,5
2025-07-11 03:45,3335.065,3335.515,3334.898,3335.298,5
2025-07-11 03:50,3335.198,3335.465,3333.605,3333.715,5
2025-07-11 03:55,3333.685,3334.025,3333.278,3333.498,5
2025-07-11 04:00,3333.425,3334.615,3333.278,3334.345,5
2025-07-11 04:05,3334.398,3334.998,3333.865,3334.518,5
2025-07-11 04:10,3334.518,3335.055,3333.285,3334.665,5
2025-07-11 04:15,3334.665,3334.745,3333.295,3333.295,5
2025-07-11 04:20,3333.335,3333.395,3331.915,3332.585,5
2025-07-11 04:25,3332.585,3332.655,3331.275,3331.648,5
2025-07-11 04:30,3331.648,3331.955,3331.038,3331.065,5
2025-07-11 04:35,3331.105,3331.475,3330.638,3330.825,5
2025-07-11 04:40,3330.898,3331.225,3330.128,3330.265,5
2025-07-11 04:45,3330.348,3330.565,3329.325,3330.485,5
2025-07-11 04:50,3330.475,3332.448,3330.425,3331.448,5
2025-07-11 04:55,3331.448,3331.848,3331.038,3331.755,5
2025-07-11 05:00,3331.715,3333.035,3331.715,3332.658,5
2025-07-11 05:05,3332.658,3333.795,3332.145,3333.405,5
2025-07-11 05:10,3333.368,3333.795,3333.018,3333.288,5
2025-07-11 05:15,3333.288,3334.265,3333.015,3334.265,5
2025-07-11 05:20,3334.265,3338.498,3334.205,3338.458,5
2025-07-11 05:25,3338.458,3341.508,3338.135,3340.158,5
2025-07-11 05:30,3340.158,3340.158,3336.508,3337.465,5
2025-07-11 05:35,3337.435,3339.465,3336.455,3336.545,5
2025-07-11 05:40,3336.525,3336.525,3334.805,3334.805,5
2025-07-11 05:45,3334.805,3334.805,3332.688,3332.798,5
2025-07-11 05:50,3332.798,3333.955,3332.298,3333.798,5
2025-07-11 05:55,3333.805,3334.325,3332.415,3333.885,5
2025-07-11 06:00,3333.925,3334.735,3332.515,3333.505,5
2025-07-11 06:05,3333.535,3335.795,3332.598,3335.698,5
2025-07-11 06:10,3335.698,3337.015,3335.598,3336.705,5
2025-07-11 06:15,3336.705,3342.285,3336.705,3341.415,5
2025-07-11 06:20,3341.405,3343.005,3339.975,3342.755,5
2025-07-11 06:25,3342.955,3343.475,3341.945,3342.948,5
2025-07-11 06:30,3342.948,3343.098,3341.175,3341.435,5
2025-07-11 06:35,3341.435,3341.798,3339.635,3339.835,5
2025-07-11 06:40,3339.835,3339.998,3338.025,3338.745,5
2025-07-11 06:45,3338.738,3338.818,3335.385,3335.395,5
2025-07-11 06:50,3335.355,3335.765,3334.209,3334.348,5
2025-07-11 06:55,3334.548,3334.748,3331.815,3332.185,5
2025-07-11 07:00,3332.145,3332.975,3330.835,3332.595,5
2025-07-11 07:05,3332.598,3333.605,3331.245,3331.698,5
2025-07-11 07:10,3331.698,3334.245,3331.465,3333.348,5
2025-07-11 07:15,3333.385,3334.315,3332.615,3334.098,5
2025-07-11 07:20,3334.098,3334.755,3332.825,3334.625,5
2025-07-11 07:25,3334.605,3334.928,3333.935,3334.478,5
2025-07-11 07:30,3334.375,3335.368,3334.095,3334.718,5
2025-07-11 07:35,3334.685,3336.705,3334.605,3336.705,5
2025-07-11 07:40,3336.765,3338.648,3336.058,3338.098,5
2025-07-11 07:45,3338.098,3339.705,3338.098,3339.575,5
2025-07-11 07:50,3339.505,3340.555,3338.825,3340.235,5
2025-07-11 07:55,3340.235,3341.928,3339.615,3341.665,5
2025-07-11 08:00,3341.685,3343.088,3340.515,3342.458,5
2025-07-11 08:05,3342.448,3343.088,3340.945,3341.385,5
2025-07-11 08:10,3341.425,3342.645,3340.665,3341.865,5
2025-07-11 08:15,3341.895,3343.475,3341.895,3342.698,5
2025-07-11 08:20,3342.698,3343.405,3340.695,3341.048,5
2025-07-11 08:25,3341.025,3341.348,3338.165,3338.255,5
2025-07-11 08:30,3338.255,3339.135,3336.705,3336.898,5
2025-07-11 08:35,3337.015,3337.965,3336.005,3337.965,5
2025-07-11 08:40,3338.035,3339.148,3336.748,3337.898,5
2025-07-11 08:45,3337.895,3339.948,3337.885,3339.045,5
2025-07-11 08:50,3339.045,3339.595,3332.695,3333.078,5
2025-07-11 08:55,3333.175,3335.325,3332.618,3332.855,5
2025-07-11 09:00,3332.895,3334.898,3332.635,3333.948,5
2025-07-11 09:05,3333.948,3335.005,3333.385,3334.255,5
2025-07-11 09:10,3334.278,3334.945,3334.008,3334.348,5
2025-07-11 09:15,3334.285,3335.398,3333.798,3334.398,5
2025-07-11 09:20,3334.415,3335.515,3333.468,3334.745,5
2025-07-11 09:25,3334.725,3334.995,3333.155,3333.758,5
2025-07-11 09:30,3333.768,3337.248,3333.695,3336.598,5
2025-07-11 09:35,3336.598,3336.598,3335.005,3335.425,5
2025-07-11 09:40,3335.698,3336.498,3335.345,3335.448,5
2025-07-11 09:45,3335.365,3337.465,3335.288,3336.558,5
2025-07-11 09:50,3336.558,3337.905,3336.558,3337.598,5
2025-07-11 09:55,3337.598,3339.698,3337.515,3339.108,5
2025-07-11 10:00,3339.105,3341.435,3339.105,3341.355,5
2025-07-11 10:05,3341.358,3342.105,3340.695,3341.485,5
2025-07-11 10:10,3341.495,3342.735,3341.345,3342.245,5
2025-07-11 10:15,3342.245,3343.265,3341.945,3343.185,5
2025-07-11 10:20,3343.205,3343.355,3342.565,3343.305,5
2025-07-11 10:25,3343.335,3345.898,3343.065,3345.498,5
2025-07-11 10:30,3345.425,3345.938,3343.888,3345.475,5
2025-07-11 10:35,3345.515,3346.528,3345.135,3345.688,5
2025-07-11 10:40,3345.595,3347.848,3345.528,3346.865,5
2025-07-11 10:45,3346.885,3348.008,3345.968,3347.448,5
2025-07-11 10:50,3347.448,3347.585,3346.025,3346.495,5
2025-07-11 10:55,3346.555,3346.755,3344.655,3344.715,5
2025-07-11 11:00,3344.715,3346.845,3344.215,3344.798,5
2025-07-11 11:05,3344.798,3345.615,3343.548,3344.448,5
2025-07-11 11:10,3344.548,3348.125,3344.248,3347.875,5
2025-07-11 11:15,3347.895,3348.085,3343.808,3343.928,5
2025-07-11 11:20,3343.928,3345.238,3343.018,3343.595,5
2025-07-11 11:25,3343.615,3345.738,3341.695,3344.655,5
2025-07-11 11:30,3344.635,3347.508,3344.558,3346.708,5
2025-07-11 11:35,3346.708,3348.608,3346.648,3346.998,5
2025-07-11 11:40,3346.975,3348.868,3346.975,3348.465,5
2025-07-11 11:45,3348.498,3349.958,3347.608,3348.585,5
2025-07-11 11:50,3348.598,3348.778,3347.468,3347.695,5
2025-07-11 11:55,3347.695,3349.248,3346.595,3347.175,5
2025-07-11 12:00,3347.175,3349.948,3346.895,3347.855,5
2025-07-11 12:05,3347.575,3348.775,3346.758,3347.448,5
2025-07-11 12:10,3347.485,3349.498,3344.398,3344.498,5
2025-07-11 12:15,3344.385,3347.148,3343.865,3347.048,5
2025-07-11 12:20,3347.048,3348.848,3345.048,3345.658,5
2025-07-11 12:25,3345.555,3346.838,3344.475,3346.648,5
2025-07-11 12:30,3346.648,3350.698,3346.648,3350.225,5
2025-07-11 12:35,3350.225,3353.058,3349.275,3349.998,5
2025-07-11 12:40,3349.995,3354.375,3349.995,3352.155,5
2025-07-11 12:45,3352.215,3356.155,3351.488,3355.685,5
2025-07-11 12:50,3355.715,3356.698,3353.275,3354.935,5
2025-07-11 12:55,3354.965,3356.715,3353.835,3354.919,5
2025-07-11 13:00,3354.919,3357.548,3352.959,3356.598,5
2025-07-11 13:05,3356.598,3357.799,3355.298,3357.198,5
2025-07-11 13:10,3357.198,3357.798,3355.609,3356.138,5
2025-07-11 13:15,3356.148,3358.105,3354.679,3357.555,5
2025-07-11 13:20,3357.555,3357.825,3350.325,3350.648,5
2025-07-11 13:25,3350.655,3353.748,3349.798,3352.825,5
2025-07-11 13:30,3353.015,3356.975,3350.419,3356.629,5
2025-07-11 13:35,3356.635,3358.525,3352.649,3358.079,5
2025-07-11 13:40,3358.209,3358.959,3352.139,3352.939,5
2025-07-11 13:45,3352.869,3355.225,3349.869,3352.848,5
2025-07-11 13:50,3353.089,3356.299,3351.405,3353.449,5
2025-07-11 13:55,3353.495,3354.499,3351.035,3351.599,5
2025-07-11 14:00,3351.599,3354.625,3350.979,3352.249,5
2025-07-11 14:05,3352.298,3355.095,3352.098,3353.199,5
2025-07-11 14:10,3353.199,3353.499,3351.339,3353.085,5
2025-07-11 14:15,3353.105,3353.879,3349.915,3350.389,5
2025-07-11 14:20,3350.389,3353.865,3350.118,3353.455,5
2025-07-11 14:25,3353.475,3355.455,3352.995,3354.915,5
2025-07-11 14:30,3354.945,3358.259,3354.918,3356.545,5
2025-07-11 14:35,3356.519,3358.559,3356.175,3356.785,5
2025-07-11 14:40,3356.825,3360.069,3356.095,3359.569,5
