date,ticker,open,high,low,close
2025-06-12T00:10:00.000Z,xauusd,3364.69,3365.45,3363.4,3365.17
2025-06-12T00:15:00.000Z,xauusd,3365.15,3366.97,3363.65,3366.88
2025-06-12T00:20:00.000Z,xauusd,3366.87,3366.87,3362.43,3365.69
2025-06-12T00:25:00.000Z,xauusd,3365.7,3370.21,3365.45,3367.42
2025-06-12T00:30:00.000Z,xauusd,3367.31,3368.05,3363.56,3366.67
2025-06-12T00:35:00.000Z,xauusd,3366.58,3369.13,3365.6,3369.11
2025-06-12T00:40:00.000Z,xauusd,3369.15,3369.88,3366.81,3367.08
2025-06-12T00:45:00.000Z,xauusd,3367.07,3371.39,3366.78,3370.87
2025-06-12T00:50:00.000Z,xauusd,3370.86,3371.09,3367.25,3368.22
2025-06-12T00:55:00.000Z,xauusd,3368.23,3368.87,3365.61,3365.83
2025-06-12T01:00:00.000Z,xauusd,3365.84,3367.49,3362.55,3366.65
2025-06-12T01:05:00.000Z,xauusd,3366.64,3369.15,3365.44,3368.68
2025-06-12T01:10:00.000Z,xauusd,3368.7,3370.9,3367.13,3367.37
2025-06-12T01:15:00.000Z,xauusd,3367.39,3372.2,3367.11,3370.0
2025-06-12T01:20:00.000Z,xauusd,3369.97,3375.22,3369.82,3373.2
2025-06-12T01:25:00.000Z,xauusd,3373.14,3376.88,3372.26,3375.55
2025-06-12T01:30:00.000Z,xauusd,3375.53,3375.6,3371.87,3372.72
2025-06-12T01:35:00.000Z,xauusd,3372.74,3373.16,3369.88,3373.09
2025-06-12T01:40:00.000Z,xauusd,3373.1,3373.4,3368.46,3368.73
2025-06-12T01:45:00.000Z,xauusd,3368.7,3371.49,3368.43,3369.99
2025-06-12T01:50:00.000Z,xauusd,3369.94,3371.41,3369.57,3370.56
2025-06-12T01:55:00.000Z,xauusd,3370.63,3371.94,3368.21,3371.14
2025-06-12T02:00:00.000Z,xauusd,3371.1,3374.5,3369.03,3373.74
2025-06-12T02:05:00.000Z,xauusd,3373.71,3374.09,3369.62,3370.32
2025-06-12T02:10:00.000Z,xauusd,3370.28,3372.67,3369.59,3372.19
2025-06-12T02:15:00.000Z,xauusd,3372.19,3374.36,3371.41,3373.57
2025-06-12T02:20:00.000Z,xauusd,3373.58,3374.29,3372.44,3373.02
2025-06-12T02:25:00.000Z,xauusd,3372.98,3375.76,3372.56,3374.35
2025-06-12T02:30:00.000Z,xauusd,3374.32,3377.31,3374.32,3375.1
2025-06-12T02:35:00.000Z,xauusd,3375.07,3376.74,3373.57,3376.43
2025-06-12T02:40:00.000Z,xauusd,3376.45,3377.83,3376.44,3377.19
2025-06-12T02:45:00.000Z,xauusd,3377.17,3377.84,3375.35,3375.74
2025-06-12T02:50:00.000Z,xauusd,3375.75,3375.75,3373.6,3374.44
2025-06-12T02:55:00.000Z,xauusd,3374.43,3376.19,3374.25,3374.73
2025-06-12T03:00:00.000Z,xauusd,3374.7,3376.2,3373.57,3373.92
2025-06-12T03:05:00.000Z,xauusd,3373.9,3375.89,3373.87,3375.48
2025-06-12T03:10:00.000Z,xauusd,3375.49,3376.66,3375.44,3375.84
2025-06-12T03:15:00.000Z,xauusd,3375.78,3376.3,3374.39,3374.61
2025-06-12T03:20:00.000Z,xauusd,3374.69,3375.41,3373.16,3374.57
2025-06-12T03:25:00.000Z,xauusd,3374.65,3375.31,3374.14,3374.8
2025-06-12T03:30:00.000Z,xauusd,3374.82,3375.07,3373.4,3374.39
2025-06-12T03:35:00.000Z,xauusd,3374.36,3375.8,3374.36,3375.3
2025-06-12T03:40:00.000Z,xauusd,3375.24,3375.57,3374.3,3374.67
2025-06-12T03:45:00.000Z,xauusd,3374.74,3374.81,3373.73,3374.34
2025-06-12T03:50:00.000Z,xauusd,3374.33,3374.33,3372.04,3372.09
2025-06-12T03:55:00.000Z,xauusd,3372.04,3374.07,3371.72,3373.46
2025-06-12T04:00:00.000Z,xauusd,3373.48,3373.75,3371.15,3371.19
2025-06-12T04:05:00.000Z,xauusd,3371.2,3371.92,3370.57,3370.9
2025-06-12T04:10:00.000Z,xauusd,3370.87,3371.09,3369.56,3370.17
2025-06-12T04:15:00.000Z,xauusd,3370.14,3371.75,3369.87,3370.74
2025-06-12T04:20:00.000Z,xauusd,3370.73,3372.25,3370.47,3371.4
2025-06-12T04:25:00.000Z,xauusd,3371.34,3372.48,3371.22,3371.89
2025-06-12T04:30:00.000Z,xauusd,3372.0,3372.7,3371.56,3371.87
2025-06-12T04:35:00.000Z,xauusd,3371.86,3372.65,3371.82,3372.24
2025-06-12T04:40:00.000Z,xauusd,3372.23,3373.77,3372.01,3373.43
2025-06-12T04:45:00.000Z,xauusd,3373.47,3373.8,3371.27,3372.99
2025-06-12T04:50:00.000Z,xauusd,3373.01,3373.68,3371.56,3371.83
2025-06-12T04:55:00.000Z,xauusd,3371.85,3372.29,3370.52,3370.55
2025-06-12T05:00:00.000Z,xauusd,3370.45,3370.45,3367.87,3370.27
2025-06-12T05:05:00.000Z,xauusd,3370.32,3371.59,3369.36,3371.37
2025-06-12T05:10:00.000Z,xauusd,3371.38,3371.55,3370.74,3370.92
2025-06-12T05:15:00.000Z,xauusd,3370.91,3373.56,3370.85,3373.04
2025-06-12T05:20:00.000Z,xauusd,3373.01,3374.96,3372.86,3374.56
2025-06-12T05:25:00.000Z,xauusd,3374.55,3374.8,3373.97,3374.69
2025-06-12T05:30:00.000Z,xauusd,3374.74,3375.81,3373.72,3375.71
2025-06-12T05:35:00.000Z,xauusd,3375.69,3375.79,3374.03,3374.63
2025-06-12T05:40:00.000Z,xauusd,3374.62,3375.17,3373.13,3374.65
2025-06-12T05:45:00.000Z,xauusd,3374.58,3374.83,3373.99,3374.7
2025-06-12T05:50:00.000Z,xauusd,3374.69,3375.22,3372.99,3374.9
2025-06-12T05:55:00.000Z,xauusd,3374.91,3375.64,3374.51,3374.54
2025-06-12T06:00:00.000Z,xauusd,3374.75,3375.23,3373.04,3374.42
2025-06-12T06:05:00.000Z,xauusd,3374.43,3375.2,3372.13,3372.82
2025-06-12T06:10:00.000Z,xauusd,3372.83,3373.24,3371.45,3371.52
2025-06-12T06:15:00.000Z,xauusd,3371.53,3371.61,3365.7,3366.3
2025-06-12T06:20:00.000Z,xauusd,3366.28,3369.42,3365.32,3368.24
2025-06-12T06:25:00.000Z,xauusd,3368.23,3369.83,3367.68,3369.72
2025-06-12T06:30:00.000Z,xauusd,3369.73,3372.06,3369.73,3370.94
2025-06-12T06:35:00.000Z,xauusd,3370.92,3373.65,3370.06,3373.17
2025-06-12T06:40:00.000Z,xauusd,3373.12,3373.29,3371.53,3372.07
2025-06-12T06:45:00.000Z,xauusd,3372.06,3373.58,3371.61,3373.41
2025-06-12T06:50:00.000Z,xauusd,3373.34,3375.29,3372.62,3375.0
2025-06-12T06:55:00.000Z,xauusd,3375.03,3375.66,3374.03,3375.05
2025-06-12T07:00:00.000Z,xauusd,3375.03,3375.29,3373.42,3373.43
2025-06-12T07:05:00.000Z,xauusd,3373.42,3373.61,3371.78,3372.32
2025-06-12T07:10:00.000Z,xauusd,3372.31,3372.86,3370.53,3371.55
2025-06-12T07:15:00.000Z,xauusd,3371.59,3372.33,3369.61,3370.32
2025-06-12T07:20:00.000Z,xauusd,3370.33,3373.79,3370.18,3371.2
2025-06-12T07:25:00.000Z,xauusd,3371.1,3371.1,3368.38,3369.99
2025-06-12T07:30:00.000Z,xauusd,3370.02,3370.57,3362.09,3362.18
2025-06-12T07:35:00.000Z,xauusd,3362.19,3362.19,3349.52,3353.29
2025-06-12T07:40:00.000Z,xauusd,3353.23,3354.55,3338.62,3342.34
2025-06-12T07:45:00.000Z,xauusd,3342.32,3345.24,3340.46,3342.66
2025-06-12T07:50:00.000Z,xauusd,3342.68,3345.44,3340.12,3343.79
2025-06-12T07:55:00.000Z,xauusd,3343.84,3347.16,3343.25,3346.21
2025-06-12T08:00:00.000Z,xauusd,3346.29,3351.48,3346.29,3350.67
2025-06-12T08:05:00.000Z,xauusd,3350.61,3350.78,3347.25,3349.4
2025-06-12T08:10:00.000Z,xauusd,3349.36,3351.08,3347.68,3350.69
2025-06-12T08:15:00.000Z,xauusd,3350.67,3357.71,3350.57,3356.28
2025-06-12T08:20:00.000Z,xauusd,3356.27,3357.14,3354.76,3356.61
2025-06-12T08:25:00.000Z,xauusd,3356.66,3360.19,3356.22,3358.98
2025-06-12T08:30:00.000Z,xauusd,3358.94,3360.62,3357.83,3360.03
2025-06-12T08:35:00.000Z,xauusd,3360.1,3361.23,3358.6,3358.66
2025-06-12T08:40:00.000Z,xauusd,3358.62,3361.14,3357.84,3358.36
2025-06-12T08:45:00.000Z,xauusd,3358.37,3359.62,3356.91,3359.58
2025-06-12T08:50:00.000Z,xauusd,3359.6,3360.23,3358.07,3358.42
2025-06-12T08:55:00.000Z,xauusd,3358.38,3358.66,3355.91,3356.9
2025-06-12T09:00:00.000Z,xauusd,3356.89,3357.95,3355.95,3357.69
2025-06-12T09:05:00.000Z,xauusd,3356.38,3359.68,3355.5,3358.92
2025-06-12T09:10:00.000Z,xauusd,3358.9,3363.32,3358.59,3361.89
2025-06-12T09:15:00.000Z,xauusd,3361.94,3363.84,3360.94,3361.27
2025-06-12T09:20:00.000Z,xauusd,3361.21,3362.21,3360.81,3361.06
2025-06-12T09:25:00.000Z,xauusd,3361.03,3362.09,3360.16,3361.19
2025-06-12T09:30:00.000Z,xauusd,3361.14,3362.66,3359.67,3360.98
2025-06-12T09:35:00.000Z,xauusd,3361.0,3361.76,3358.19,3360.46
2025-06-12T09:40:00.000Z,xauusd,3360.44,3362.22,3360.07,3361.0
2025-06-12T09:45:00.000Z,xauusd,3361.07,3367.4,3360.84,3365.19
2025-06-12T09:50:00.000Z,xauusd,3365.22,3368.07,3364.13,3366.79
2025-06-12T09:55:00.000Z,xauusd,3366.81,3367.08,3364.77,3365.5
2025-06-12T10:00:00.000Z,xauusd,3365.52,3366.81,3363.35,3363.55
2025-06-12T10:05:00.000Z,xauusd,3363.57,3363.93,3362.57,3363.23
2025-06-12T10:10:00.000Z,xauusd,3363.21,3367.62,3363.15,3366.88
2025-06-12T10:15:00.000Z,xauusd,3366.87,3374.17,3366.55,3371.57
2025-06-12T10:20:00.000Z,xauusd,3371.59,3375.59,3370.78,3375.42
2025-06-12T10:25:00.000Z,xauusd,3375.45,3379.99,3373.37,3379.59
2025-06-12T10:30:00.000Z,xauusd,3379.57,3383.55,3379.33,3381.89
2025-06-12T10:35:00.000Z,xauusd,3381.95,3385.96,3381.01,3383.6
2025-06-12T10:40:00.000Z,xauusd,3383.64,3384.01,3381.68,3382.34
2025-06-12T10:45:00.000Z,xauusd,3382.33,3384.6,3381.91,3382.14
2025-06-12T10:50:00.000Z,xauusd,3382.23,3384.89,3381.79,3382.5
2025-06-12T10:55:00.000Z,xauusd,3382.51,3383.62,3381.4,3382.67
2025-06-12T11:00:00.000Z,xauusd,3382.65,3388.67,3381.97,3387.89
2025-06-12T11:05:00.000Z,xauusd,3387.87,3387.89,3383.75,3385.87
2025-06-12T11:10:00.000Z,xauusd,3385.86,3386.22,3384.08,3385.24
2025-06-12T11:15:00.000Z,xauusd,3385.26,3385.7,3380.96,3383.45
2025-06-12T11:20:00.000Z,xauusd,3383.46,3384.62,3380.91,3383.53
2025-06-12T11:25:00.000Z,xauusd,3383.55,3384.31,3380.72,3381.0
2025-06-12T11:30:00.000Z,xauusd,3381.02,3383.4,3380.18,3382.57
2025-06-12T11:35:00.000Z,xauusd,3382.59,3382.65,3373.42,3373.42
2025-06-12T11:40:00.000Z,xauusd,3373.41,3377.16,3373.23,3376.8
2025-06-12T11:45:00.000Z,xauusd,3376.85,3378.62,3375.53,3378.14
2025-06-12T11:50:00.000Z,xauusd,3378.12,3379.89,3377.18,3378.32
2025-06-12T11:55:00.000Z,xauusd,3378.28,3380.64,3378.0,3379.35
2025-06-12T12:00:00.000Z,xauusd,3379.33,3380.37,3376.5,3378.08
2025-06-12T12:05:00.000Z,xauusd,3378.14,3384.13,3378.14,3383.61
2025-06-12T12:10:00.000Z,xauusd,3383.63,3384.59,3379.73,3379.83
2025-06-12T12:15:00.000Z,xauusd,3379.82,3382.44,3379.12,3379.78
2025-06-12T12:20:00.000Z,xauusd,3379.8,3383.52,3379.02,3381.99
2025-06-12T12:25:00.000Z,xauusd,3381.94,3383.87,3381.86,3383.13
2025-06-12T12:30:00.000Z,xauusd,3383.16,3387.32,3381.51,3383.54
2025-06-12T12:35:00.000Z,xauusd,3383.56,3390.44,3382.86,3390.25
2025-06-12T12:40:00.000Z,xauusd,3390.23,3390.23,3386.77,3388.46
2025-06-12T12:45:00.000Z,xauusd,3388.47,3389.72,3385.66,3387.78
2025-06-12T12:50:00.000Z,xauusd,3387.81,3389.96,3387.15,3388.92
2025-06-12T12:55:00.000Z,xauusd,3388.94,3390.21,3388.07,3388.29
2025-06-12T13:00:00.000Z,xauusd,3388.3,3392.94,3386.49,3392.19
2025-06-12T13:05:00.000Z,xauusd,3392.24,3393.91,3388.59,3390.07
2025-06-12T13:10:00.000Z,xauusd,3390.1,3390.94,3381.47,3383.29
2025-06-12T13:15:00.000Z,xauusd,3383.24,3386.0,3382.32,3385.57
2025-06-12T13:20:00.000Z,xauusd,3385.6,3386.12,3381.78,3382.7
2025-06-12T13:25:00.000Z,xauusd,3382.75,3383.83,3379.48,3382.88
2025-06-12T13:30:00.000Z,xauusd,3382.94,3388.36,3380.75,3387.83
2025-06-12T13:35:00.000Z,xauusd,3387.85,3393.4,3387.85,3389.96
2025-06-12T13:40:00.000Z,xauusd,3389.99,3398.93,3389.99,3398.49
2025-06-12T13:45:00.000Z,xauusd,3398.52,3398.98,3390.61,3391.38
2025-06-12T13:50:00.000Z,xauusd,3391.39,3392.95,3387.11,3391.01
2025-06-12T13:55:00.000Z,xauusd,3391.04,3392.84,3388.32,3392.17
2025-06-12T14:00:00.000Z,xauusd,3392.14,3393.18,3388.02,3390.48
2025-06-12T14:05:00.000Z,xauusd,3390.5,3392.32,3388.91,3390.65
2025-06-12T14:10:00.000Z,xauusd,3390.64,3392.16,3384.43,3387.37
2025-06-12T14:15:00.000Z,xauusd,3387.39,3389.26,3385.64,3387.44
2025-06-12T14:20:00.000Z,xauusd,3387.46,3391.45,3385.19,3391.44
2025-06-12T14:25:00.000Z,xauusd,3391.42,3392.58,3385.67,3388.99
2025-06-12T14:30:00.000Z,xauusd,3388.98,3390.63,3385.66,3385.68
2025-06-12T14:35:00.000Z,xauusd,3385.74,3387.52,3384.57,3386.04
2025-06-12T14:40:00.000Z,xauusd,3386.06,3388.39,3385.52,3388.14
2025-06-12T14:45:00.000Z,xauusd,3388.11,3389.58,3387.08,3387.89
2025-06-12T14:50:00.000Z,xauusd,3387.85,3388.92,3385.49,3386.34
2025-06-12T14:55:00.000Z,xauusd,3386.32,3387.54,3383.11,3383.91
2025-06-12T15:00:00.000Z,xauusd,3383.93,3385.83,3383.31,3384.31
2025-06-12T15:05:00.000Z,xauusd,3384.3,3386.5,3381.91,3382.82
2025-06-12T15:10:00.000Z,xauusd,3382.85,3382.85,3378.82,3380.11
2025-06-12T15:15:00.000Z,xauusd,3380.1,3384.47,3377.97,3383.69
2025-06-12T15:20:00.000Z,xauusd,3383.68,3388.49,3382.66,3386.77
2025-06-12T15:25:00.000Z,xauusd,3386.84,3389.85,3386.84,3388.44
2025-06-12T15:30:00.000Z,xauusd,3388.4,3390.18,3387.07,3388.58
2025-06-12T15:35:00.000Z,xauusd,3388.57,3390.24,3386.97,3387.78
2025-06-12T15:40:00.000Z,xauusd,3387.8,3389.12,3386.17,3387.85
2025-06-12T15:45:00.000Z,xauusd,3387.87,3388.69,3387.16,3387.26
2025-06-12T15:50:00.000Z,xauusd,3388.61,3388.66,3386.99,3388.25
2025-06-12T15:55:00.000Z,xauusd,3388.26,3389.53,3385.62,3385.9
2025-06-12T16:00:00.000Z,xauusd,3385.93,3386.85,3384.49,3386.65
2025-06-12T16:05:00.000Z,xauusd,3386.63,3388.18,3385.98,3387.39
2025-06-12T16:10:00.000Z,xauusd,3387.38,3389.04,3386.38,3386.8
2025-06-12T16:15:00.000Z,xauusd,3386.78,3387.38,3386.04,3387.22
2025-06-12T16:20:00.000Z,xauusd,3387.2,3390.3,3386.58,3389.58
2025-06-12T16:25:00.000Z,xauusd,3389.57,3390.46,3388.26,3389.37
2025-06-12T16:30:00.000Z,xauusd,3389.39,3391.38,3387.94,3389.26
2025-06-12T16:35:00.000Z,xauusd,3389.25,3390.47,3387.55,3387.78
2025-06-12T16:40:00.000Z,xauusd,3387.73,3388.8,3384.51,3388.52
2025-06-12T16:45:00.000Z,xauusd,3388.5,3388.5,3384.68,3385.21
2025-06-12T16:50:00.000Z,xauusd,3385.24,3385.24,3380.99,3382.37
2025-06-12T16:55:00.000Z,xauusd,3382.35,3384.81,3382.3,3383.9
2025-06-12T17:00:00.000Z,xauusd,3383.83,3384.75,3383.22,3383.98
2025-06-12T17:05:00.000Z,xauusd,3383.94,3385.07,3382.3,3383.24
2025-06-12T17:10:00.000Z,xauusd,3383.26,3383.44,3380.69,3381.34
2025-06-12T17:15:00.000Z,xauusd,3381.4,3381.97,3380.48,3380.69
2025-06-12T17:20:00.000Z,xauusd,3380.7,3380.7,3378.29,3378.84
2025-06-12T17:25:00.000Z,xauusd,3378.86,3381.95,3378.21,3381.32
2025-06-12T17:30:00.000Z,xauusd,3381.36,3381.5,3378.83,3379.75
2025-06-12T17:35:00.000Z,xauusd,3379.77,3380.55,3379.24,3380.38
2025-06-12T17:40:00.000Z,xauusd,3380.39,3382.76,3380.27,3382.42
2025-06-12T17:45:00.000Z,xauusd,3382.43,3384.2,3382.15,3384.13
2025-06-12T17:50:00.000Z,xauusd,3384.14,3384.66,3382.99,3383.53
2025-06-12T17:55:00.000Z,xauusd,3383.51,3383.71,3381.86,3382.74
2025-06-12T18:00:00.000Z,xauusd,3382.8,3384.32,3381.94,3384.11
2025-06-12T18:05:00.000Z,xauusd,3384.09,3384.35,3382.43,3383.53
2025-06-12T18:10:00.000Z,xauusd,3383.52,3384.44,3383.18,3384.22
2025-06-12T18:15:00.000Z,xauusd,3384.2,3385.06,3384.2,3384.59
2025-06-12T18:20:00.000Z,xauusd,3384.6,3384.91,3382.97,3383.03
2025-06-12T18:25:00.000Z,xauusd,3383.01,3383.71,3382.48,3383.06
2025-06-12T18:30:00.000Z,xauusd,3382.99,3384.4,3382.88,3384.33
2025-06-12T18:35:00.000Z,xauusd,3384.32,3385.35,3383.89,3383.9
2025-06-12T18:40:00.000Z,xauusd,3383.93,3384.36,3382.83,3383.88
2025-06-12T18:45:00.000Z,xauusd,3383.85,3384.97,3383.82,3384.75
2025-06-12T18:50:00.000Z,xauusd,3384.81,3385.56,3383.63,3384.86
2025-06-12T18:55:00.000Z,xauusd,3384.84,3386.44,3384.64,3386.03
2025-06-12T19:00:00.000Z,xauusd,3385.96,3386.08,3384.88,3384.88
2025-06-12T19:05:00.000Z,xauusd,3384.9,3386.6,3384.85,3386.0
2025-06-12T19:10:00.000Z,xauusd,3385.97,3386.64,3385.89,3386.52
2025-06-12T19:15:00.000Z,xauusd,3386.51,3387.18,3386.25,3386.63
2025-06-12T19:20:00.000Z,xauusd,3386.62,3387.11,3386.52,3386.68
2025-06-12T19:25:00.000Z,xauusd,3386.69,3387.19,3386.51,3386.95
2025-06-12T19:30:00.000Z,xauusd,3386.98,3387.45,3386.3,3387.1
2025-06-12T19:35:00.000Z,xauusd,3387.08,3387.8,3386.75,3387.45
2025-06-12T19:40:00.000Z,xauusd,3387.44,3388.45,3387.16,3388.37
2025-06-12T19:45:00.000Z,xauusd,3388.38,3388.79,3387.83,3388.05
2025-06-12T19:50:00.000Z,xauusd,3388.09,3388.58,3387.71,3388.39
2025-06-12T19:55:00.000Z,xauusd,3388.37,3389.45,3387.91,3388.32
2025-06-12T20:00:00.000Z,xauusd,3388.34,3389.02,3388.01,3388.59
2025-06-12T20:05:00.000Z,xauusd,3388.62,3388.79,3388.16,3388.2
2025-06-12T20:10:00.000Z,xauusd,3388.19,3389.08,3387.92,3389.07
2025-06-12T20:15:00.000Z,xauusd,3389.02,3389.1,3388.19,3388.23
2025-06-12T20:20:00.000Z,xauusd,3388.22,3388.34,3386.32,3386.61
2025-06-12T20:25:00.000Z,xauusd,3386.59,3387.04,3385.83,3386.55
2025-06-12T20:30:00.000Z,xauusd,3386.53,3386.72,3384.87,3386.27
2025-06-12T20:35:00.000Z,xauusd,3386.24,3386.49,3385.72,3386.09
2025-06-12T20:40:00.000Z,xauusd,3386.1,3386.3,3385.84,3386.25
2025-06-12T20:45:00.000Z,xauusd,3386.26,3386.34,3385.59,3385.64
2025-06-12T20:50:00.000Z,xauusd,3385.57,3386.74,3385.5,3386.66
2025-06-12T20:55:00.000Z,xauusd,3386.73,3387.17,3385.85,3386.81
2025-06-12T22:00:00.000Z,xauusd,3386.09,3387.53,3383.59,3383.83
2025-06-12T22:05:00.000Z,xauusd,3383.85,3384.91,3382.71,3384.37
2025-06-12T22:10:00.000Z,xauusd,3384.39,3384.89,3382.64,3382.69
2025-06-12T22:15:00.000Z,xauusd,3382.68,3383.03,3381.27,3381.39
2025-06-12T22:20:00.000Z,xauusd,3381.37,3383.56,3381.07,3382.15
2025-06-12T22:25:00.000Z,xauusd,3382.18,3383.46,3382.01,3382.92
2025-06-12T22:30:00.000Z,xauusd,3382.99,3383.27,3381.17,3381.32
2025-06-12T22:35:00.000Z,xauusd,3381.37,3381.64,3380.19,3380.92
2025-06-12T22:40:00.000Z,xauusd,3380.93,3381.89,3379.84,3381.8
2025-06-12T22:45:00.000Z,xauusd,3381.79,3384.1,3381.63,3384.03
2025-06-12T22:50:00.000Z,xauusd,3384.02,3384.71,3383.4,3384.59
2025-06-12T22:55:00.000Z,xauusd,3384.58,3384.58,3383.13,3383.52
2025-06-12T23:00:00.000Z,xauusd,3383.51,3383.78,3382.78,3383.39
2025-06-12T23:05:00.000Z,xauusd,3383.4,3383.81,3382.64,3383.55
2025-06-12T23:10:00.000Z,xauusd,3383.56,3384.7,3382.9,3384.62
2025-06-12T23:15:00.000Z,xauusd,3384.6,3385.5,3384.08,3385.03
2025-06-12T23:20:00.000Z,xauusd,3385.02,3385.4,3383.82,3384.37
2025-06-12T23:25:00.000Z,xauusd,3384.36,3384.51,3383.52,3383.7
2025-06-12T23:30:00.000Z,xauusd,3383.71,3384.64,3383.21,3383.61
2025-06-12T23:35:00.000Z,xauusd,3383.6,3384.02,3383.4,3383.79
2025-06-12T23:40:00.000Z,xauusd,3383.78,3387.46,3383.11,3387.45
2025-06-12T23:45:00.000Z,xauusd,3387.47,3390.47,3386.82,3389.92
2025-06-12T23:50:00.000Z,xauusd,3389.95,3391.92,3389.14,3391.32
2025-06-12T23:55:00.000Z,xauusd,3391.34,3396.28,3391.34,3395.97
2025-06-13T00:00:00.000Z,xauusd,3395.95,3403.17,3391.87,3401.22
2025-06-13T00:05:00.000Z,xauusd,3401.12,3411.17,3399.53,3410.52
2025-06-13T00:10:00.000Z,xauusd,3410.51,3412.3,3401.66,3402.07
2025-06-13T00:15:00.000Z,xauusd,3402.1,3412.48,3400.25,3410.67
2025-06-13T00:20:00.000Z,xauusd,3410.66,3411.74,3406.67,3410.55
2025-06-13T00:25:00.000Z,xauusd,3410.56,3414.64,3404.84,3413.78
2025-06-13T00:30:00.000Z,xauusd,3413.7,3417.0,3409.87,3415.54
2025-06-13T00:35:00.000Z,xauusd,3415.62,3416.93,3409.89,3410.42
2025-06-13T00:40:00.000Z,xauusd,3410.41,3411.14,3403.67,3406.4
2025-06-13T00:45:00.000Z,xauusd,3406.44,3414.72,3406.44,3413.79
2025-06-13T00:50:00.000Z,xauusd,3413.8,3418.96,3412.58,3417.85
2025-06-13T00:55:00.000Z,xauusd,3417.92,3419.97,3414.96,3416.75
2025-06-13T01:00:00.000Z,xauusd,3416.61,3421.25,3414.01,3419.81
2025-06-13T01:05:00.000Z,xauusd,3419.8,3421.1,3416.34,3416.37
2025-06-13T01:10:00.000Z,xauusd,3416.32,3425.76,3415.72,3425.71
2025-06-13T01:15:00.000Z,xauusd,3425.67,3427.15,3422.37,3426.72
2025-06-13T01:20:00.000Z,xauusd,3426.69,3430.45,3426.16,3429.02
2025-06-13T01:25:00.000Z,xauusd,3424.48,3430.19,3422.92,3429.74
2025-06-13T01:30:00.000Z,xauusd,3429.82,3430.26,3427.09,3427.13
2025-06-13T01:35:00.000Z,xauusd,3427.11,3427.48,3424.57,3426.69
2025-06-13T01:40:00.000Z,xauusd,3426.7,3430.98,3426.53,3429.99
2025-06-13T01:45:00.000Z,xauusd,3429.91,3433.43,3429.61,3430.25
2025-06-13T01:50:00.000Z,xauusd,3430.26,3431.48,3426.1,3427.78
2025-06-13T01:55:00.000Z,xauusd,3427.68,3428.27,3422.89,3427.65
2025-06-13T02:00:00.000Z,xauusd,3427.59,3427.78,3424.95,3425.59
2025-06-13T02:05:00.000Z,xauusd,3425.57,3429.68,3425.54,3429.6
2025-06-13T02:10:00.000Z,xauusd,3429.61,3432.09,3429.18,3429.9
2025-06-13T02:15:00.000Z,xauusd,3429.91,3431.89,3429.32,3429.65
2025-06-13T02:20:00.000Z,xauusd,3429.6,3434.93,3429.56,3434.29
2025-06-13T02:25:00.000Z,xauusd,3434.26,3436.14,3432.77,3432.77
2025-06-13T02:30:00.000Z,xauusd,3432.76,3439.27,3431.49,3437.09
2025-06-13T02:35:00.000Z,xauusd,3437.14,3439.22,3434.33,3438.35
2025-06-13T02:40:00.000Z,xauusd,3438.38,3440.1,3437.81,3438.15
2025-06-13T02:45:00.000Z,xauusd,3438.1,3439.65,3436.24,3437.27
2025-06-13T02:50:00.000Z,xauusd,3437.32,3442.91,3437.27,3442.91
2025-06-13T02:55:00.000Z,xauusd,3442.96,3444.29,3440.9,3441.45
2025-06-13T03:00:00.000Z,xauusd,3441.43,3444.48,3440.58,3441.32
2025-06-13T03:05:00.000Z,xauusd,3441.29,3442.88,3435.46,3438.11
2025-06-13T03:10:00.000Z,xauusd,3438.12,3438.5,3431.1,3431.65
2025-06-13T03:15:00.000Z,xauusd,3431.66,3432.43,3423.93,3426.41
2025-06-13T03:20:00.000Z,xauusd,3426.37,3428.63,3424.28,3424.49
2025-06-13T03:25:00.000Z,xauusd,3424.54,3432.55,3424.49,3430.4
2025-06-13T03:30:00.000Z,xauusd,3430.33,3430.57,3426.57,3428.12
2025-06-13T03:35:00.000Z,xauusd,3428.07,3429.36,3426.67,3427.91
2025-06-13T03:40:00.000Z,xauusd,3427.88,3430.73,3426.08,3430.3
2025-06-13T03:45:00.000Z,xauusd,3430.29,3431.89,3429.41,3431.18
2025-06-13T03:50:00.000Z,xauusd,3431.19,3431.64,3426.73,3427.38
2025-06-13T03:55:00.000Z,xauusd,3427.37,3429.12,3425.46,3425.63
2025-06-13T04:00:00.000Z,xauusd,3425.6,3426.87,3422.83,3424.21
2025-06-13T04:05:00.000Z,xauusd,3424.2,3429.62,3424.2,3427.9
2025-06-13T04:10:00.000Z,xauusd,3427.85,3429.85,3427.67,3428.09
2025-06-13T04:15:00.000Z,xauusd,3428.1,3430.3,3427.41,3427.7
2025-06-13T04:20:00.000Z,xauusd,3427.72,3430.39,3427.7,3430.17
2025-06-13T04:25:00.000Z,xauusd,3430.1,3430.34,3426.29,3427.39
2025-06-13T04:30:00.000Z,xauusd,3427.37,3428.11,3425.86,3427.08
2025-06-13T04:35:00.000Z,xauusd,3427.06,3428.97,3425.71,3428.62
2025-06-13T04:40:00.000Z,xauusd,3428.63,3429.69,3427.42,3428.61
2025-06-13T04:45:00.000Z,xauusd,3428.57,3429.42,3426.99,3427.92
2025-06-13T04:50:00.000Z,xauusd,3427.9,3428.52,3426.6,3427.23
